10000
6.4176484,9999.817821
6.069937619,9998.848814
6.167242336,9998.52712
6.769883244,9998.289167
5.510430657,9998.104872
7.26321187,9995.238632
3.773969109,9995.205211
1.918270526,9994.098582
3.333998256,9991.959521
4.928827296,9991.344158
3.230331323,9989.773231
1.754484179,9988.742781
0.652239938,9987.766782
8.520149224,9986.576898
6.22629894,9986.546632
4.655489794,9986.461839
9.383950303,9985.786838
5.126913549,9984.231947
5.128226121,9982.10009
4.90137265,9980.942606
5.249074708,9980.476964
0.536116784,9979.153404
4.644836194,9978.569542
1.224101901,9978.127592
7.981224157,9977.636152
3.615113434,9977.365695
0.615617057,9977.002912
6.595656654,9975.613651
3.409503879,9974.598269
0.82111702,9973.476392
3.171265034,9972.906648
6.778826504,9971.742767
4.077622427,9971.294052
0.843556444,9970.741076
5.027762915,9969.358162
2.733627343,9966.175576
3.272229113,9965.836194
3.384901882,9965.312234
8.589223451,9965.271474
2.698519573,9962.191974
9.945606668,9961.775294
3.498815032,9961.668345
3.222094137,9961.515352
9.871581056,9961.218993
8.002011061,9961.102892
0.244172116,9959.682576
0.967332438,9959.059619
5.256894743,9957.627116
1.016574896,9956.986012
3.419485766,9954.273847
3.638163494,9953.851856
5.152241214,9952.468902
2.422156828,9952.29665
1.399590365,9949.391398
6.86978689,9949.086551
7.075219505,9949.061008
9.712911536,9946.847209
0.924490194,9946.549735
6.354207237,9946.479272
6.19428316,9945.138712
3.261896962,9944.759654
0.558343838,9944.656704
2.49400722,9943.449542
4.725510295,9942.79402
4.65096967,9942.615712
4.887938177,9941.226321
1.045713542,9941.16967
6.257948071,9939.7945
5.683383809,9938.07616
0.304121627,9936.47557
3.693527988,9936.318129
8.091946654,9935.89103
1.513597389,9935.52953
6.584049841,9934.845111
3.052801141,9933.740828
7.697871423,9931.295832
2.361856521,9929.887405
8.525160407,9929.577911
5.92411352,9927.765401
4.245714994,9927.134472
5.64114054,9927.028604
7.090640689,9926.472273
9.036275984,9925.464864
6.461196743,9924.887117
9.566135287,9923.575276
5.62710725,9923.561683
8.402683824,9922.839733
4.208849268,9921.039758
4.341717408,9917.799453
2.707604483,9917.588385
9.093149605,9917.325598
6.969145459,9915.100104
6.393713273,9914.694708
8.253323418,9913.785656
2.806138581,9913.348806
9.319150997,9913.186253
9.297151086,9913.145842
5.290560443,9912.489136
0.644321532,9911.519615
9.901356985,9910.997204
8.2822784,9908.675095
7.325195983,9908.143351
6.36124654,9907.749025
2.566605847,9907.024253
5.99528684,9906.889688
6.978948516,9906.275248
1.970699289,9906.177489
6.398191969,9906.089144
3.695455009,9905.490737
8.664405039,9903.8861
0.072803784,9902.434443
0.112880888,9902.362553
1.853962395,9901.89334
9.227547497,9900.6344
4.748219683,9899.196178
8.717607752,9898.908696
7.079061115,9898.107285
0.188144854,9897.68764
8.280252505,9896.589475
1.6290053,9896.091196
2.493849702,9895.221755
2.835457657,9892.387297
6.78465145,9890.226684
5.989370212,9889.69875
9.394226498,9889.563789
8.282050698,9885.535133
6.291509776,9884.983227
3.44452577,9884.27492
9.699062952,9883.677166
2.59026115,9883.414069
8.250757079,9883.212454
9.905273964,9881.718445
2.266869081,9881.268534
6.35719057,9879.988578
8.682738278,9879.6772
7.80275741,9877.459321
3.883202796,9877.441815
1.941873678,9877.236534
7.374502129,9876.685447
7.497087935,9876.273605
7.941769734,9875.883074
3.894565849,9875.705829
5.63466498,9874.814769
2.325950342,9874.810014
8.862889618,9874.640356
6.80280506,9873.635395
2.929847273,9873.561627
7.20326561,9870.604152
4.607933676,9870.376094
0.475179067,9868.891996
4.044238625,9868.766359
7.827480022,9868.542952
5.874818701,9866.283253
9.735256768,9864.30891
8.301020438,9862.49298
8.180174134,9860.701735
1.187441691,9859.965601
5.974948976,9858.026109
6.106812881,9856.546502
8.597304327,9855.784561
5.110170319,9855.494325
0.816973945,9855.331209
8.382015958,9854.740744
0.233992277,9853.452758
7.082324776,9852.417284
4.579292722,9851.868971
8.847557203,9851.306261
1.682762036,9850.466806
1.114232907,9849.925599
7.942133116,9848.036967
3.008928776,9845.966821
7.909257854,9844.827278
4.174945502,9844.433709
1.94992902,9842.785984
2.992960463,9842.768442
